Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
China,Web,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q1 2014,3696,616,0.69
China,Web,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q1 2014,2961,423,0.73142857
China,Web,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q1 2014,2667,381,0.66714286
China,Web,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q1 2014,9082.64,1570,0.5816855
China,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q1 2014,1320,264,0.61
China,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q1 2014,1750,350,0.608
China,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q1 2014,2430.48,492,0.63765182
China,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shelter 30,2014,Q1 2014,4855,971,0.63
China,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shield,2014,Q1 2014,3354,559,0.54
China,Web,Outdoors Shop,Outdoor Protection,First Aid,Compact Relief Kit,2014,Q1 2014,2231,97,0.60869565
China,Web,Outdoors Shop,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q1 2014,2975,85,0.59885714
China,Web,Outdoors Shop,Outdoor Protection,First Aid,Aloe Relief,2014,Q1 2014,455.01,87,0.63288719
China,Web,Outdoors Shop,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q1 2014,1086,181,0.54
United States,E-mail,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2014,Q2 2014,10422.09,1631,0.52895149
United States,E-mail,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,5434.85,365,0.45466756
United States,E-mail,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q2 2014,22137.07,349,0.26880025
United States,E-mail,Outdoors Shop,Camping Equipment,Tents,Star Dome,2014,Q2 2014,20405.55,33,0.35958599
United States,E-mail,Outdoors Shop,Camping Equipment,Tents,Star Peg,2014,Q2 2014,2181.6,1080,0.5049505
United States,E-mail,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q2 2014,37278.24,148,0.40447832
United States,E-mail,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2014,Q2 2014,22928.28,314,0.2810189
United States,E-mail,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,49677.12,141,0.39449932
United States,E-mail,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,31499.28,72,0.45397609
United States,E-mail,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,6401.97,393,0.53959484
United States,E-mail,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,10234,425,0.37707641
United States,E-mail,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,3416.4,52,0.38158295
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,32205.4,2276,0.42614841
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2014,Q2 2014,78380.95,3443,0.30025102
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2014,Q2 2014,15287.64,4393,0.75
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,88162.92,2172,0.16728212
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2014,Q2 2014,201111.36,1632,0.35437799
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q2 2014,60004.78,946,0.26880025
United States,Web,Department Store,Camping Equipment,Tents,Star Dome,2014,Q2 2014,526669.07,825,0.37968637
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 3,2014,Q2 2014,272878.84,386,0.35779557
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,295734.58,371,0.38529339
United States,Web,Department Store,Camping Equipment,Tents,Star Peg,2014,Q2 2014,8149.7,4121,0.49433721
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,206871.03,2417,0.29898353
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2014,Q2 2014,118768.82,3667,0.43439179
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,38872.2,3145,0.40533981
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,151789.18,1526,0.32828117
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q2 2014,378610.4,1394,0.38637703
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,154316.16,438,0.39449932
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2014,Q2 2014,43753.92,1428,0.51044386
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,55165.7,790,0.41028211
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,22153.57,1531,0.53351762
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,36847.24,2341,0.5235057
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,39453.3,1486,0.37212806
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2014,Q2 2014,43143.27,1483,0.38127082
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,24363.72,918,0.33006782
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,51181.8,1832,0.41588533
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2014,Q2 2014,12460.14,242,0.44161944
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,27165.25,419,0.37331812
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2014,Q2 2014,88724.04,5316,0.40083883
United States,Web,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2014,Q2 2014,18177.36,534,0.54112808
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,1904,272,0.73142857
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,3990,570,0.66714286
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2014,Q2 2014,1776,296,0.54
United States,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q2 2014,5005,143,0.59885714
United States,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q2 2014,306,51,0.54
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,152844.55,349,0.49537618
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q2 2014,144664.4,164,0.49110078
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,60227.09,119,0.4511865
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2014,Q2 2014,91213.56,108,0.50270552
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2014,Q2 2014,194412.33,161,0.48738334
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q2 2014,40333.2,61,0.48336358
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2014,Q2 2014,240261.78,186,0.52776509
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q2 2014,151424,175,0.51345229
United States,Web,Department Store,Golf Equipment,Putters,Course Pro Putter,2014,Q2 2014,102008.84,2191,0.45240079
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2014,Q2 2014,20740.26,246,0.51132724
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2014,Q2 2014,72243.6,421,0.52331002
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2014,Q2 2014,16020.18,2511,0.46708464
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,39667.5,3225,0.47398374
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2014,Q2 2014,43959.74,211,0.61745224
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2014,Q2 2014,21225.6,3960,0.52425373
United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,51373.78,3601,0.43083573
United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,102944.52,714,0.4798169
United States,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2014,Q2 2014,594244.2,1074,0.2904934
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,165873.42,1938,0.29898353
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,21555.8,1246,0.5
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,130129.86,1311,0.3426355
United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,389309.05,1235,0.32325604
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,38026.12,2638,0.53172977
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,14954.52,2172,-0.08930277
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,65152.08,2460,0.37057727
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,14517.38,547,0.33006782
United States,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,60327.34,1735,0.46104204
United States,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q2 2014,13440.3,426,0.36608558
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,17670,2945,0.69
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q2 2014,5799.65,965,0.69550749
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,2667,381,0.73142857
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,13188,1884,0.66714286
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,35909.02,5210,0.64888488
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,6290,1258,0.61
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,9760,1952,0.608
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q2 2014,6387.42,1293,0.63765182
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2014,Q2 2014,4340,868,0.63
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shield,2014,Q2 2014,11340,1890,0.54
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2014,Q2 2014,15847,689,0.60869565
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q2 2014,15540,449,0.59433977
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Calamine Relief,2014,Q2 2014,3012,502,0.52833333
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Aloe Relief,2014,Q2 2014,1087.84,208,0.63288719
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q2 2014,2970,495,0.54
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,30324,2100,0.43767313
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2014,Q2 2014,29590.75,1295,0.30284464
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,147641.33,2955,0.30563921
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2014,Q2 2014,83549.94,678,0.35437799
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q2 2014,335925.28,5296,0.26880025
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,171285.84,1188,0.4798169
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q2 2014,34175.76,2721,0.57484076
United States,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,61368.8,3280,0.46552646
United States,Web,Outdoors Shop,Camping Equipment,Tents,Star Dome,2014,Q2 2014,164870.86,258,0.38031499
United States,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 3,2014,Q2 2014,302570.32,428,0.35779557
United States,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,62931.83,77,0.40046237
United States,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,114091.47,1333,0.29898353
United States,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,73855.49,503,0.41428863
United States,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q2 2014,600230.04,2383,0.40447832
United States,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,272903.95,2363,0.54974635
United States,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,55151.78,553,0.31025345
United States,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2014,Q2 2014,346936.68,4742,0.28241949
United States,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,196594.56,558,0.39449932
United States,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,313680.33,717,0.45397609
United States,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,46227.46,662,0.41028211
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,37019.4,2343,0.52531646
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,20141.82,751,0.37844892
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly 4,2014,Q2 2014,40457.1,1383,0.38468155
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,69677.96,1288,0.44008809
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,88246.86,3319,0.40359192
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Double,2014,Q2 2014,6883.8,132,0.44870566
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q2 2014,42857.95,1367,0.36207868
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,47153.6,729,0.3718556
United States,Web,Outdoors Shop,Camping Equipment,Lanterns,Flicker Lantern,2014,Q2 2014,15269.16,444,0.5457982
United States,Web,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,6937,991,0.65428571
United States,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,1210,242,0.61
United States,Web,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,2980,596,0.608
United States,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,14385.74,986,0.44345442
United States,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2014,Q2 2014,7564.05,2155,0.75213675
United States,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,0,199,
United States,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q2 2014,30897.6,2460,0.57484076
United States,Sales visit,Department Store,Camping Equipment,Tents,Star Dome,2014,Q2 2014,188270.36,294,0.3816127
United States,Sales visit,Department Store,Camping Equipment,Tents,Star Gazer 3,2014,Q2 2014,113817.34,161,0.35779557
United States,Sales visit,Department Store,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,45046.53,57,0.37997444
United States,Sales visit,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,76003.92,888,0.29898353
United States,Sales visit,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2014,Q2 2014,50681.95,1565,0.43546864
United States,Sales visit,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,12446.52,1007,0.40533981
United States,Sales visit,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,44964.78,453,0.3426355
United States,Sales visit,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q2 2014,97776,360,0.38637703
United States,Sales visit,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,13550.04,849,0.53007519
United States,Sales visit,Department Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,19337.22,721,0.37844892
United States,Sales visit,Department Store,Camping Equipment,Lanterns,Firefly 4,2014,Q2 2014,11040,375,0.38858696
United States,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,23918.66,683,0.46487721
United States,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,9844.02,153,0.36851104
United States,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2014,Q2 2014,32478.74,1946,0.40083883
United States,Sales visit,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2014,Q2 2014,7875.31,229,0.5457982
United States,Sales visit,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,88027.95,201,0.49537618
United States,Sales visit,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,53647.66,106,0.4511865
United States,Sales visit,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q2 2014,109759.2,166,0.48336358
United States,Sales visit,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q2 2014,72683.52,84,0.51345229
United States,Sales visit,Department Store,Golf Equipment,Putters,Blue Steel Putter,2014,Q2 2014,17536.48,208,0.51132724
United States,Sales visit,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2014,Q2 2014,45474,265,0.52331002
United States,Sales visit,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,17538.73,1411,0.47948512
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2014,Q2 2014,31312.52,5002,0.51916933
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2014,Q2 2014,56172.95,2440,0.30804417
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cup,2014,Q2 2014,11925.96,3427,0.75
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,61114.07,1354,0.24118325
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2014,Q2 2014,83426.71,677,0.35437799
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q2 2014,59687.63,941,0.26880025
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,51472.26,357,0.4798169
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q2 2014,24647.02,1941,0.57946478
United States,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,32274.75,1725,0.46552646
United States,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Lite,2014,Q2 2014,375530.16,1068,0.28900518
United States,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Dome,2014,Q2 2014,154749.3,240,0.38584536
United States,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Gazer 2,2014,Q2 2014,212467.2,384,0.2904934
United States,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Gazer 3,2014,Q2 2014,173907.24,246,0.35779557
United States,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,69503.85,87,0.38665268
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,207127.8,2420,0.29898353
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,43887.82,310,0.39254217
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q2 2014,273541.68,1086,0.40447832
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,75383.74,642,0.55714588
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Pad,2014,Q2 2014,21458.79,801,0.38596491
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,13719.6,1110,0.40533981
United States,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,65307.78,657,0.33279083
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2014,Q2 2014,80906.16,1108,0.2810189
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q2 2014,44270.8,163,0.38637703
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,143041.92,406,0.39449932
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,281743.56,644,0.45397609
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Cooler,2014,Q2 2014,54169.38,1786,0.50544016
United States,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,31982.14,458,0.41028211
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,14050.37,971,0.53351762
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,15688.68,983,0.53007519
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,6624.54,247,0.37844892
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 4,2014,Q2 2014,27465.2,952,0.37608319
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,32459,602,0.4382273
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,3742.14,141,0.33006782
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Double,2014,Q2 2014,5632.2,108,0.44870566
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q2 2014,22045.96,713,0.35316947
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,15932.86,246,0.37268136
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Lamp,2014,Q2 2014,48951.77,2933,0.40083883
United States,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Flicker Lantern,2014,Q2 2014,1894.86,54,0.55485893
United States,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,1020,170,0.69
United States,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,4970,710,0.65428571
United States,Sales visit,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,420,84,0.61
United States,Sales visit,Outdoors Shop,Outdoor Protection,First Aid,Calamine Relief,2014,Q2 2014,114,19,0.52833333
United States,Sales visit,Outdoors Shop,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q2 2014,588,98,0.54
China,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2014,Q2 2014,38304.94,6119,0.51916933
China,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,20273.76,1404,0.43767313
China,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,65746.08,456,0.4798169
China,Web,Warehouse Store,Camping Equipment,Tents,Star Lite,2014,Q2 2014,475207.73,1315,0.30819728
China,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2014,Q2 2014,300995.2,544,0.2904934
China,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,113663.52,1328,0.29898353
China,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,11781.3,681,0.5
China,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,57471.54,579,0.3426355
China,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,218454.39,693,0.32325604
China,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,34205.71,2387,0.52896022
China,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,0,693,
China,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,29470.5,1110,0.37212806
China,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,14201.46,546,0.31641676
China,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,36982.22,1067,0.4593191
China,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q2 2014,20499.96,663,0.35316947
China,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,3546,591,0.69
China,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q2 2014,2524.2,420,0.69550749
China,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,2863,409,0.73142857
China,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,5908,844,0.66714286
China,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,9775.5,1425,0.64723032
China,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,1310,262,0.61
China,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,4025,805,0.608
China,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q2 2014,2781.22,563,0.63765182
